CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo
54044,1,0,1,2,1,0,0,0,1,8,1,0,0,4,0,2,1,2236,22466,0,8,59,0
54047,1,0,1,2,1,0,0,0,1,8,0,0,0,0,1,2,1,4955,17984,0,7,42,0
54068,1,0,1,2,1,0,3,1,1,43,0,0,0,2,0,2,1,2215,18638,0,8,46,0
54102,1,0,1,2,1,0,1,0,1,8,1,0,0,1,0,2,1,2307,11871,0,9,61,0
54103,1,0,1,2,1,0,0,1,1,8,0,0,0,2,0,2,1,8487,38181,0,11,48,0
54113,1,0,1,2,1,0,0,1,1,8,0,0,0,2,0,0,1,2236,10760,0,5,44,0
54122,1,0,1,2,1,0,0,1,1,20,0,0,0,0,0,0,1,5658,16860,0,8,50,0
54129,1,0,1,2,1,0,0,1,1,39,1,0,0,4,1,0,0,2236,14829,0,7,61,0
54140,1,0,1,2,1,0,0,1,1,8,0,0,0,0,0,2,1,5584,5607,1,8,59,8
54141,1,0,1,2,1,0,3,0,1,0,0,0,0,0,0,2,1,5139,9408,0,9,25,0
54147,1,0,1,2,1,0,0,1,1,50,0,0,0,2,1,2,1,5658,18086,0,9,45,0
54163,1,0,1,2,1,0,3,0,1,24,0,0,0,2,0,2,1,2962,20490,0,7,44,0
54171,1,0,1,2,1,0,0,0,1,8,0,0,0,0,0,2,1,2307,12755,0,4,46,0
54186,1,0,1,2,1,0,3,1,1,50,0,0,0,1,0,2,1,3299,20984,0,7,42,0
54219,1,0,1,2,1,3,2,1,1,52,1,1,0,1,0,0,0,5658,6279,0,6,47,0
54231,1,0,1,2,1,0,0,1,1,50,0,0,0,2,0,0,0,5049,12342,0,6,44,0
